"","taxon","lfc_(Intercept)","lfc_Timepoint2","lfc_Timepoint3","lfc_Timepoint4","lfc_TreatmentIntact","se_(Intercept)","se_Timepoint2","se_Timepoint3","se_Timepoint4","se_TreatmentIntact","W_(Intercept)","W_Timepoint2","W_Timepoint3","W_Timepoint4","W_TreatmentIntact","p_(Intercept)","p_Timepoint2","p_Timepoint3","p_Timepoint4","p_TreatmentIntact","q_(Intercept)","q_Timepoint2","q_Timepoint3","q_Timepoint4","q_TreatmentIntact","diff_(Intercept)","diff_Timepoint2","diff_Timepoint3","diff_Timepoint4","diff_TreatmentIntact","Kingdom","Phylum","Class","Order","Family","Genus","Species","Experiment","Compartment","Variety"
"359","Zotu3846",0.478704862754726,-0.155979519494019,-0.235103072136371,-0.166677219885629,-0.685306216940797,0.276204882933424,0.349373323481602,0.34938284035796,0.349383853659949,0.247035497129284,1.7331513392184,-0.446455149865594,-0.67290961369338,-0.477060454109749,-2.7741204195531,0.0830687733515238,0.655268503069135,0.501004795659779,0.633319073702098,0.00553511854637408,0.31185253081199,0.873577589412584,0.68453052708602,0.770273377573161,0.37267226387355,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfobulbaceae","Desulfobulbus","uncultured_bacterium","Exp1","Rhizosphere","NIP"
"360","Zotu3992",-0.0171820166275847,-0.035759843239579,-0.387818194115397,-0.801120968180683,0.639937138833643,0.258013740214074,0.326363134531185,0.326372734525601,0.32637375667769,0.230764760076877,-0.0665934171309201,-0.109570718797475,-1.18826774754671,-2.45461208749032,2.77311465849662,0.946905386482409,0.912749833815937,0.23472794016172,0.0141036688227296,0.00555225540479585,0.974022667396904,0.962171640441502,0.443351756134174,0.0600315046475487,0.37267226387355,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Sulfuritalea",NA,"Exp1","Rhizosphere","NIP"
"361","Zotu400",0.439372925097598,-0.846448520823944,-0.700935212812731,-1.61933637845152,0.697837808659548,0.184702779997024,0.233631225902274,0.233641297965653,0.233642370381234,0.165192964675505,2.37881056855061,-3.62301108319316,-3.00004844569804,-6.9308335461982,4.22437971272166,0.0173685990424989,0.000291193340101232,0.00269936668648342,4.1836809126563e-12,2.39599782164499e-05,0.116451594897457,0.00784633090197334,0.0212744925432784,3.8718065173492e-10,0.024391257824346,FALSE,TRUE,TRUE,TRUE,TRUE,"Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium",NA,"Exp1","Rhizosphere","NIP"
"362","Zotu4070",0.0517078644711209,0.903371757288629,0.156792804057542,0.295420900487667,-0.787984857048516,0.277753984130033,0.351332799622737,0.351342309866996,0.351343322462822,0.248421062093018,0.186164258392468,2.57127076737121,0.446267926333432,0.840832546401755,-3.17197282070015,0.852315951628903,0.0101326070787975,0.655403721651403,0.400441751299995,0.00151407176417888,0.930463955772893,0.104401641084524,0.792400224039345,0.580835482531554,0.264227152445846,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylomagnum","Methylomagnum_ishizawai","Exp1","Rhizosphere","NIP"
"363","Zotu430",-0.198666074350889,0.111806646206567,-0.191826640010597,-0.50374571936932,0.682438608099099,0.184367997778047,0.233207755782855,0.233217830700657,0.233218903420159,0.164893523458271,-1.07755183516206,0.479429364736362,-0.822521328812174,-2.15996950496671,4.13866229422771,0.281233806525111,0.631633207381432,0.410780252745903,0.0307750303793359,3.49336713432587e-05,0.588078086359254,0.858562724777926,0.605318645059584,0.107991809289043,0.0275567126093352,FALSE,FALSE,FALSE,FALSE,TRUE,"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","uncultured","uncultured_bacterium","Exp1","Rhizosphere","NIP"
"364","Zotu4366",0.162147002744631,0.507523126658497,-1.11948399483591,-1.34968472078984,0.649752391805009,0.248130789865946,0.313862074570916,0.313871724179724,0.313872751614552,0.221925130196909,0.65347393135786,1.61702597343861,-3.56669272379211,-4.30010159801098,2.92779998023882,0.513450790097305,0.105872674460385,0.000361514963916419,1.70719824534596e-05,0.00341369576716219,0.77704594299166,0.411106354484446,0.00443400281044475,0.000283357795722095,0.306630202144509,FALSE,FALSE,TRUE,TRUE,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylomicrobium","uncultured_bacterium","Exp1","Rhizosphere","NIP"
"365","Zotu4509",-0.365181062566135,0.0257945003424696,-0.339128790315203,0.108366097940096,0.826069823959234,0.319541818968345,0.404190715515253,0.404200068761812,0.40420106464102,0.285797397184023,-1.14282713838564,0.0638176468491796,-0.839012203422079,0.268099486665971,2.89040359393943,0.253110368791062,0.949115426747071,0.40146246158465,0.788622740954696,0.00384747520347054,0.55862220329346,0.970345012091143,0.597381923459478,0.866818013631687,0.317572683010785,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","uncultured",NA,"Exp1","Rhizosphere","NIP"
"366","Zotu4629",-0.308082811656904,-0.203926531569316,-0.204716146004045,-0.282201749978954,0.954811439900611,0.224365877429332,0.283801555661647,0.283811339889792,0.283812381658282,0.200669009674819,-1.37312685505816,-0.718553254910416,-0.721310663920404,-0.994325012637158,4.75814098772834,0.169712913731699,0.472416223942815,0.470718397353951,0.320064662212395,1.95384017296328e-06,0.456362169134299,0.753202374273744,0.663678363545065,0.50963372179179,0.00298351394411493,FALSE,FALSE,FALSE,FALSE,TRUE,"Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae",NA,NA,"Exp1","Rhizosphere","NIP"
"367","Zotu467",-0.437617578199741,0.0855299276486817,-0.0158488570977572,-0.313627101069719,0.990431774469523,0.320722404115293,0.405684051257557,0.405693400606465,0.405694396070663,0.286853348596981,-1.36447461288805,0.210828913248013,-0.039066095416058,-0.773062443325177,3.45274607848851,0.172418238981916,0.83302077608959,0.968837692261827,0.439485426438028,0.000554911083987635,0.459882359694996,0.942937527864199,0.974449397591114,0.621239755770302,0.150754028190812,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Roseimarinus","uncultured_bacterium","Exp1","Rhizosphere","NIP"
"368","Zotu4883",-0.126293126626231,1.10136716778521,1.09592440458575,0.752823874699848,-1.2292478674723,0.332686752721681,0.420817893341162,0.42082720461089,0.42082819602052,0.29755462596463,-0.379615736403805,2.61720612457969,2.60421472893863,1.78891025320732,-4.13116705373761,0.704230677820047,0.00886527889237078,0.00920850437769333,0.0736292702708456,3.60926163841981e-05,0.869782850742914,0.0956698294604253,0.0524280783054743,0.1971237413386,0.0275567126093352,FALSE,FALSE,FALSE,FALSE,TRUE,"Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio",NA,"Exp1","Rhizosphere","NIP"
"369","Zotu4911",-0.395567988698461,0.250039894775742,-0.0148104321393176,0.0232284939790983,0.655130601899806,0.26914496049973,0.34044314527459,0.340452693231039,0.340453709842323,0.240720878990508,-1.46972095618658,0.734454190799079,-0.0435021735288987,0.06822805364599,2.72153626493545,0.141637344629376,0.462671969615321,0.965301231942517,0.945604095418673,0.00649792550847172,0.423766716230324,0.743293106367801,0.972465763599686,0.954827213558812,0.403335961901816,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Myxococcota","Polyangia","MidBa8","MidBa8","MidBa8",NA,"Exp1","Rhizosphere","NIP"
"370","Zotu4974",-0.179712391577976,0.0386213405318245,-0.245859492325966,-0.312588676111279,0.612561799919307,0.235111134766329,0.297393359189149,0.297403079652824,0.297404114631971,0.210279924736454,-0.764372098993045,0.12986618341824,-0.826687782160738,-1.05105699865013,2.91307789218127,0.444645530782333,0.896672299389069,0.408414048144679,0.293232412194366,0.0035788531875972,0.736093982834012,0.959500049928502,0.60369457573932,0.480049202273704,0.31228050385491,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1",NA,"Exp1","Rhizosphere","NIP"
"371","Zotu500",-0.0437198275541296,1.36927045916486,0.626170101681283,0.0643718403010193,-0.949242942654675,0.352183032485337,0.445478961038485,0.445488215332746,0.445489200675773,0.314992686540157,-0.124139505658751,3.07370398811396,1.40558174185052,0.144496971426854,-3.01353962557369,0.901204819073626,0.00211419094289957,0.159848360834916,0.88510804780665,0.00258219317408675,0.951827733713997,0.034807219081484,0.350450031579206,0.912599587441428,0.303499667206813,FALSE,TRUE,FALSE,FALSE,FALSE,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Romboutsia",NA,"Exp1","Rhizosphere","NIP"
"372","Zotu509",1.12753209889194,0.0137253841387786,-1.28991231867742,-1.81157556270226,-0.717959346352793,0.270386266149583,0.342013287279135,0.34202282966698,0.34202384568534,0.241831142168475,4.17007903155914,0.0401311429973086,-3.77142169115838,-5.29663526550982,-2.96884569917227,3.04494025956633e-05,0.96798857327216,0.000162320098877276,1.17955969203049e-07,0.00298920655907651,0.0010347798810808,0.97957827236757,0.00233832821684528,4.16459572192037e-06,0.306630202144509,TRUE,FALSE,TRUE,TRUE,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylomonas","uncultured_bacterium","Exp1","Rhizosphere","NIP"
"373","Zotu512",-1.39226675645799,0.402755016754769,0.925200677905699,2.02021288550715,1.10367282564283,0.409585560860005,0.518088073043308,0.518097188827036,0.518098159421755,0.366335209341333,-3.39920858912765,0.777387161972173,1.78576664351401,3.89928597268496,3.01274023762887,0.000675811540841744,0.43693038440546,0.0741370497153794,9.64767742415717e-05,0.00258900424323502,0.0120345681966804,0.724422037988206,0.213797095601403,0.00114869422430316,0.303499667206813,TRUE,FALSE,FALSE,TRUE,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Propionivibrio","uncultured_bacterium","Exp1","Rhizosphere","NIP"
"374","Zotu5613",0.575634096905199,-0.297195829558553,-0.330997096286965,-0.465303798090305,-0.611296229031842,0.222779678773855,0.281795154097777,0.28180494818147,0.281805990999331,0.199250260462969,2.58387165325581,-1.05465202377268,-1.17456098064615,-1.65114941822301,-3.06798208248993,0.0097698143366709,0.291584501278311,0.240170401664111,0.0987080685715062,0.00215509539267616,0.0798849075882006,0.608887651549919,0.44772819169165,0.237641621915956,0.281435645462342,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sulfuricellaceae","Sulfuricella","uncultured_bacterium","Exp1","Rhizosphere","NIP"
"375","Zotu5841",0.286822771671889,-0.595822407763229,-0.88030324062102,-0.99497943648163,0.655130601899806,0.196902634294661,0.249062969943988,0.249072943355744,0.2490740052675,0.176104946226037,1.45667310495534,-2.39225609450182,-3.53431901819905,-3.99471408272029,3.72011471534095,0.145206637244455,0.0167451537434806,0.000408827308280085,6.47723713148579e-05,0.000199132309216519,0.428080225288341,0.142450416525319,0.00486767485180264,0.000838198398286339,0.0868785817638926,FALSE,FALSE,TRUE,TRUE,FALSE,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfococcaceae","Desulfonema","uncultured_bacterium","Exp1","Rhizosphere","NIP"
"376","Zotu585",0.0327020586669322,-0.623811210986871,-0.555261815512034,-0.263442286224217,0.649077141838342,0.204950542775945,0.259242866522835,0.259252780138736,0.259253835683768,0.1833032751002,0.159560732184459,-2.40628110371524,-2.14177767048397,-1.01615579005573,3.54100133499269,0.87322711375578,0.0161158587642345,0.0322113771034773,0.309555205345002,0.000398611561407717,0.939522848479884,0.140203425810534,0.123197928207914,0.498093570665772,0.115939019860873,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","Desulfovibrio_sp.","Exp1","Rhizosphere","NIP"
"377","Zotu599",-0.209727175351171,0.0151767856168292,0.0375343724648449,-0.493134571058196,0.632889660001247,0.263654226481359,0.333497851653988,0.333507424796232,0.333508444089206,0.235809791621121,-0.795462974935465,0.0455078962025082,0.112544338369012,-1.4786269427298,2.68389898337267,0.426344240119553,0.963702481161331,0.910391816093691,0.139240047746401,0.00727690896357688,0.721561420245359,0.97730279842826,0.92949962935915,0.298622967568475,0.435758430877721,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobiaceae",NA,"Exp1","Rhizosphere","NIP"
"378","Zotu6061",0.333606097482633,-0.804913589478041,-1.0218169043178,-1.02096857008509,0.749860939785847,0.275637897110854,0.348656136510481,0.348665655830779,0.34866666939299,0.246528367111957,1.21030562553039,-2.3086173028073,-2.93064971335671,-2.92820811310281,3.04168217463311,0.226161639848518,0.020964826932323,0.00338253958353512,0.00340921767266863,0.00235260155881363,0.532754114353173,0.166845055644094,0.0250734851653307,0.0205023106443609,0.299368548359035,FALSE,FALSE,TRUE,TRUE,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Cloacibacterium","uncultured_bacterium","Exp1","Rhizosphere","NIP"
"379","Zotu625",0.619929675786803,-0.0820317993392923,-0.270618608046489,-0.54876634607572,-0.79592737203221,0.303349490139091,0.383708852012583,0.383718261476903,0.383719263342013,0.271314480930604,2.04361535436422,-0.213786569971032,-0.705253398691265,-1.43012456892632,-2.93359709110326,0.0409915612144146,0.83071349845146,0.480652555649837,0.15268126984217,0.00335058841580316,0.203227642774062,0.942071676298091,0.668359866558533,0.317925748714257,0.306630202144509,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys",NA,"Exp1","Rhizosphere","NIP"
"380","Zotu6606",0.188364442632399,-0.446852761759546,-0.862743154678049,-0.899085412331036,0.720835381930162,0.31213380498757,0.394820233273577,0.394829611585846,0.394830610133979,0.279171442605801,0.603473381038944,-1.13178789763268,-2.18510245777365,-2.27714211931528,2.58205271714702,0.546193818525944,0.257723616994421,0.0288813350923376,0.0227777402006201,0.00982145811126433,0.79968090372989,0.587220671880793,0.115574592766887,0.0861997751830157,0.526223387224584,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Desulfobacterota","Syntrophobacteria","Syntrophobacterales","Syntrophobacteraceae","Syntrophobacter","uncultured_delta","Exp1","Rhizosphere","NIP"
"381","Zotu6608",0.189893537521416,-0.88369256577831,-0.754022290338101,-0.386969859882683,0.62577888576736,0.26595330593958,0.336405984141186,0.336415546626102,0.336416564784324,0.237866161620536,0.714010817991322,-2.62686339553173,-2.24134198879974,-1.15026993433207,2.63080247103686,0.475220490100013,0.00861759217454153,0.0250039310887088,0.250032709991845,0.00851835303338653,0.754855802948692,0.0936825049470019,0.103261670784201,0.437969541907138,0.490850003093632,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","metagenome","Exp1","Rhizosphere","NIP"
"382","Zotu691",-0.225347423524241,-0.183091553520645,-0.31153386809438,-0.132754097513944,0.757608209423611,0.276229204360415,0.349404087937868,0.34941360470959,0.349414618000438,0.247057250981119,-0.815798691691608,-0.524010908404721,-0.891590550268661,-0.379932866786295,3.06652893778661,0.414615281654469,0.600270952748654,0.372612437036576,0.703995249292686,0.00216559845067618,0.714378036768828,0.843250915222811,0.567560290628281,0.809003514574133,0.281435645462342,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Methylacidiphilales","Methylacidiphilaceae","uncultured","uncultured_bacterium","Exp1","Rhizosphere","NIP"
"383","Zotu708",0.475303029878038,0.0865683526071212,-0.448592046380049,-0.0747359501712552,-0.73900263497334,0.300828373079931,0.380519861898877,0.380529280606143,0.380530283455414,0.269059515899272,1.57998072127242,0.227500220816665,-1.17886341273262,-0.196399480989039,-2.74661400658285,0.114111281556452,0.820034797549692,0.238452568666443,0.844297502460253,0.00602139543656042,0.374525366870935,0.940146053315329,0.446595994539642,0.893755484406798,0.391262588579905,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae",NA,NA,"Exp1","Rhizosphere","NIP"
"384","Zotu760",1.02578802093132,0.458405566572995,-1.58943899378906,-1.16786148095016,-0.908904984968885,0.343374454947815,0.434336890465592,0.43434616976921,0.434347157775171,0.307114029891453,2.9873742969238,1.05541476359883,-3.65938300925644,-2.68877431345982,-2.95950330009387,0.0028138498443988,0.291235673647965,0.000252823231440398,0.00717148862312702,0.00308135401633522,0.0321853836134604,0.608662768393152,0.00329263176468646,0.0365638167863605,0.306630202144509,TRUE,FALSE,TRUE,TRUE,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylocaldum","uncultured_bacterium","Exp1","Rhizosphere","NIP"
"385","Zotu767",0.55373101086731,-0.24451557172964,-0.498609478455105,-0.0660499499814196,-0.709650918840894,0.305510791873053,0.386442707546961,0.386452109196872,0.386453110229928,0.273247615901319,1.81247610754581,-0.632734340574731,-1.29022320383066,-0.170913231729774,-2.59709830038253,0.0699126624179837,0.526907140513055,0.196973171883002,0.864291992335103,0.00940150143209034,0.280753808053284,0.796512301424916,0.404000044950092,0.901421111061458,0.512717595957213,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20",NA,"Exp1","Rhizosphere","NIP"
"386","Zotu7747",-0.319210427708948,0.548666472980418,-0.581676662416344,0.101562432186721,0.597368336853144,0.237952963621118,0.300988022121537,0.300997726549123,0.30099875982082,0.212821750013972,-1.34148540472567,1.82288474176846,-1.93249520215699,0.337418108457256,2.80689514494607,0.179762905305382,0.0683208493514037,0.0532984136686042,0.735801735663273,0.00500215210150682,0.471634221160475,0.31801760819349,0.174581152012392,0.834281975390992,0.366483602390175,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA,NA,"Exp1","Rhizosphere","NIP"
"387","Zotu7831",-0.127231863759681,0.259750852454682,-0.516547065503218,-0.512331613384251,0.6322512435464,0.206605588097108,0.261336353261774,0.261346255058682,0.261347309345292,0.184783604635016,-0.615820050810433,0.993933102734067,-1.97648543074487,-1.9603477635477,3.42157652349742,0.538013292377558,0.320255437137374,0.0480998242358174,0.0499551568867712,0.00062259201975143,0.792998356622134,0.635929847215565,0.163128110178996,0.152563049132199,0.158449669026739,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA,NA,"Exp1","Rhizosphere","NIP"
"388","Zotu794",0.0827860423071721,-0.193459714696144,-0.827524972400181,-0.573442506545697,0.624865115017312,0.238289274972351,0.301413426324746,0.301423128876374,0.301424161948327,0.213122557935369,0.347418247492581,-0.641841729000184,-2.74539308076648,-1.90244372859533,2.9319520236183,0.728277126572164,0.520975952251622,0.00604384578283813,0.05711316881918,0.00336838778269809,0.884533046152869,0.790785565694063,0.039105730976245,0.166673308718371,0.306630202144509,FALSE,FALSE,TRUE,FALSE,FALSE,"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA,NA,"Exp1","Rhizosphere","NIP"
"389","Zotu883",0.34197444236325,1.05139173310654,-0.355865480076438,-0.491945248247288,-0.792515784307261,0.31692754343561,0.400883888287822,0.400893250258894,0.400894247067064,0.28345910920712,1.07903036339512,2.62268393373712,-0.887681396098894,-1.22711975002473,-2.79587340313053,0.280574192238709,0.00872401630045719,0.374712155893062,0.219777585759723,0.00517596710092871,0.587580081769091,0.09464705428631,0.568655827533641,0.406833300835925,0.368761356805501,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Candidatus_Methylospira","uncultured_bacterium","Exp1","Rhizosphere","NIP"
"390","Zotu893",-0.0332242317819444,-0.18884788104197,-0.553771171699643,-0.831918909728874,0.846941047609778,0.308183388736184,0.389823306179078,0.389832698302612,0.389833698321327,0.275638068875891,-0.10780669236649,-0.484444819097647,-1.42053546075238,-2.13403539332598,3.07265629549568,0.914149034093216,0.628070217024545,0.155451852553303,0.0328398837012402,0.00212162696811073,0.95659110848747,0.857378785995818,0.345649768982735,0.112436104062318,0.281435645462342,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Acidobacteriota","Subgroup_22","Subgroup_22","Subgroup_22","Subgroup_22",NA,"Exp1","Rhizosphere","NIP"
"391","Zotu928",0.719813417483734,-1.45625603644801,-1.11564136545259,-1.67063596107947,0.67486344933321,0.263930211588656,0.333846948444154,0.333856520298445,0.333857539454282,0.236056641512735,2.7272869337353,-4.36204686978473,-3.34167912747452,-5.00403844049851,2.85890473154428,0.00638574832060951,1.28851256672953e-05,0.000832732653015368,5.61415541971654e-07,0.00425106432306397,0.0581283915682308,0.000614862090436249,0.00823030913368587,1.62517826083548e-05,0.341651327437825,FALSE,TRUE,TRUE,TRUE,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Oikopleura","uncultured_bacterium","Exp1","Rhizosphere","NIP"
"392","Zotu964",0.755008153863102,-0.0402217260082914,-0.798466074542718,-0.869928504081647,-0.66248455259923,0.282304078438717,0.357088266843819,0.357097757982394,0.357098768543914,0.25249080955742,2.67445003996639,-0.112638049868727,-2.23598736394779,-2.43610054335617,-2.62379669882033,0.00748519281157572,0.910317517563511,0.0253525988857841,0.0148465572113491,0.00869556717743069,0.0648504364441199,0.962061784669268,0.104333474851587,0.0623249288294987,0.496378731960249,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","MAT-CR-H6-H10","MAT-CR-H6-H10",NA,"Exp1","Rhizosphere","NIP"
"393","Zotu967",0.959269861752317,-0.124328035985404,-1.00089599133463,-1.24217834083337,-0.741614936617284,0.264100064899742,0.334061797883806,0.334071368946612,0.334072388018175,0.236208563736049,3.63222122689169,-0.372170768321877,-2.99605438948762,-3.71829096143616,-3.13966151306013,0.000280992063477217,0.709765708862591,0.00273497646912457,0.000200575169988662,0.00169143146206398,0.00621847653521319,0.908095716324405,0.0214444624819164,0.00209063675476237,0.279223334332075,TRUE,FALSE,TRUE,TRUE,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylomonas","uncultured_bacterium","Exp1","Rhizosphere","NIP"
"394","Zotu1115",-0.349572299492997,0.475265498176832,-0.0115614577917617,-0.671831045668829,0.88921201751346,0.343863967387164,0.454889145291788,0.432686159406629,0.432688083801478,0.313903312363326,-1.01660055326299,1.04479410664322,-0.0267201932403308,-1.55269135162287,2.83275767566366,0.309343490907078,0.296118139266213,0.978682907005007,0.120496889440876,0.00461483552572375,0.998066926490912,0.999014640239861,0.999050413124997,0.693027168260092,0.407999785386268,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","Desulfovibrio_putealis","Exp2","Root","MH63"
"395","Zotu1212",-0.0923123987767769,-0.2877120781591,-0.488613540175239,-0.482210814260496,0.854893951245956,0.277111145219718,0.366583457457961,0.348690705666355,0.348692698043584,0.252966597784349,-0.333124092513795,-0.784847412794382,-1.4012806542735,-1.38291055983118,3.3794736488283,0.739040613821684,0.432543037605057,0.161130163919464,0.166692292013832,0.000726247690957961,0.998066926490912,0.999014640239861,0.874754065154534,0.743373947050624,0.203770392290668,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Myxococcota","Polyangia","UASB-TL25","UASB-TL25","UASB-TL25","uncultured_bacterium","Exp2","Root","MH63"
"396","Zotu1223",-0.0524096348933797,0.478840323076107,0.32611944450651,1.65374289713955,-1.18643748075268,0.433681163689937,0.573706131903202,0.545703647834056,0.545705508464318,0.395894823355419,-0.120848308115245,0.834643899460532,0.597612725883189,3.0304676633985,-2.99685020050777,0.903811186125943,0.403918237188257,0.550098370914429,0.00244175332158261,0.00272784720924315,0.998066926490912,0.999014640239861,0.955834904410925,0.141299703202791,0.327494143525701,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema","uncultured_Spirochaeta","Exp2","Root","MH63"
"397","Zotu1236",0.230127726598822,-1.13413269033706,-0.631177203306432,-1.08993078754302,0.974683223585349,0.394882360398536,0.522380137958185,0.496882892964546,0.496884778143054,0.360476522378276,0.582775402696047,-2.1710869306211,-1.27027356393908,-2.19352822925324,2.70387435263409,0.560044505543746,0.0299246017843716,0.203987201500904,0.0282693430056558,0.00685361993151939,0.998066926490912,0.773624669947565,0.913258617426301,0.442891149557998,0.501266146658071,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","B122","B122","uncultured_bacterium","Exp2","Root","MH63"
"398","Zotu129",-0.262257621184521,0.115927180428088,-0.430223287377374,0.0716732167999536,0.692793780272528,0.248149991937015,0.328271450368111,0.312248723312661,0.312250753206657,0.226528800790092,-1.05685121783557,0.353144266119067,-1.37782240648774,0.229537370411139,3.05830330561141,0.290579494901843,0.723980288461816,0.168258126302834,0.818451278468925,0.00222594154110076,0.998066926490912,0.999014640239861,0.875848479997006,0.992875411261253,0.288241160484141,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA,NA,"Exp2","Root","MH63"
"399","Zotu1294",-0.598079377162223,0.513859487943408,0.740374095445219,-0.302395736562506,0.779618168740687,0.27206811959268,0.359912161224381,0.342345038073002,0.342347036580955,0.248362965953283,-2.19827070535726,1.42773582919598,2.16265467030762,-0.88330175012629,3.13902745422734,0.0279298206964177,0.15336790929088,0.030567750000329,0.377073258472757,0.00169509565700029,0.925021608725383,0.999014640239861,0.564806215795553,0.86643707268286,0.268270320622832,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Acidobacteriota","Holophagae","Holophagales","Holophagaceae",NA,NA,"Exp2","Root","MH63"
"400","Zotu1315",-0.186319225181028,-0.173304167792763,-0.269552768515301,-0.369148170387224,0.818291856906576,0.270879515211986,0.358339785328962,0.340849410477971,0.340851410454508,0.247277923486159,-0.687830621061239,-0.483630829977942,-0.790826565131237,-1.08301787542843,3.3091989991269,0.491559450663953,0.628647890806279,0.429045205668122,0.278800488848595,0.000935633100067757,0.998066926490912,0.999014640239861,0.938330425916448,0.830879102590098,0.204621303342073,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Acidobacteriota","Holophagae","Holophagales","Holophagaceae",NA,NA,"Exp2","Root","MH63"
