"","taxon","lfc_(Intercept)","lfc_Timepointday3","lfc_Timepointday5","lfc_Timepointday7","lfc_TreatmentIntact","lfc_Timepointday3:TreatmentIntact","lfc_Timepointday5:TreatmentIntact","lfc_Timepointday7:TreatmentIntact","se_(Intercept)","se_Timepointday3","se_Timepointday5","se_Timepointday7","se_TreatmentIntact","se_Timepointday3:TreatmentIntact","se_Timepointday5:TreatmentIntact","se_Timepointday7:TreatmentIntact","W_(Intercept)","W_Timepointday3","W_Timepointday5","W_Timepointday7","W_TreatmentIntact","W_Timepointday3:TreatmentIntact","W_Timepointday5:TreatmentIntact","W_Timepointday7:TreatmentIntact","p_(Intercept)","p_Timepointday3","p_Timepointday5","p_Timepointday7","p_TreatmentIntact","p_Timepointday3:TreatmentIntact","p_Timepointday5:TreatmentIntact","p_Timepointday7:TreatmentIntact","q_(Intercept)","q_Timepointday3","q_Timepointday5","q_Timepointday7","q_TreatmentIntact","q_Timepointday3:TreatmentIntact","q_Timepointday5:TreatmentIntact","q_Timepointday7:TreatmentIntact","diff_(Intercept)","diff_Timepointday3","diff_Timepointday5","diff_Timepointday7","diff_TreatmentIntact","diff_Timepointday3:TreatmentIntact","diff_Timepointday5:TreatmentIntact","diff_Timepointday7:TreatmentIntact","Kingdom","Phylum","Class","Order","Family","Genus","Species","Experiment","Compartment","Variety"
"1833","Zotu3992",-0.627231122647727,0.745705600153434,0.248927595020907,0.248064900544353,1.89287804886897,-1.57328192310875,-1.28114344871318,-2.10916780066463,0.228513865490449,0.323161702447005,0.323163425158242,0.323162882581442,0.323168575815906,0.457011720904343,0.457015131498347,0.457015272748027,-2.74482741474584,2.30753085686483,0.770283935748657,0.76761569448446,5.8572466214885,-3.44254173611896,-2.80328453133026,-4.61509259413198,0.00605427277071175,0.021025244077536,0.441131483390326,0.442715535467493,4.70604023982649e-09,0.000576274934261792,0.00505850202550878,3.9292009780977e-06,0.0953079847513077,0.258394750152093,0.843591452895463,0.805226666357181,1.24976059934175e-06,0.067690140355212,0.143708513357245,0.00104345911192264,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Sulfuritalea",NA,"Exp1","Rhizosphere","NIP"
"1834","Zotu3992",-0.627231122647727,0.745705600153434,0.248927595020907,0.248064900544353,1.89287804886897,-1.57328192310875,-1.28114344871318,-2.10916780066463,0.228513865490449,0.323161702447005,0.323163425158242,0.323162882581442,0.323168575815906,0.457011720904343,0.457015131498347,0.457015272748027,-2.74482741474584,2.30753085686483,0.770283935748657,0.76761569448446,5.8572466214885,-3.44254173611896,-2.80328453133026,-4.61509259413198,0.00605427277071175,0.021025244077536,0.441131483390326,0.442715535467493,4.70604023982649e-09,0.000576274934261792,0.00505850202550878,3.9292009780977e-06,0.0953079847513077,0.258394750152093,0.843591452895463,0.805226666357181,1.24976059934175e-06,0.067690140355212,0.143708513357245,0.00104345911192264,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Sulfuritalea",NA,"Exp1","Rhizosphere","NIP"
"1835","Zotu4008",-0.0838678147992333,-0.217751652478623,-0.213170525352392,0.0170158403577033,-0.239431836203083,1.29143615440871,0.986321472394927,0.254191144594071,0.214318056969348,0.303085735647574,0.30308747703744,0.303086928577719,0.30309268354099,0.428619930271268,0.428623377845427,0.428623520626635,-0.391324072199983,-0.71844902899628,-0.703330033414938,0.0561417822852101,-0.789962441210503,3.01301004270001,2.30113783656154,0.593040587745747,0.695557707670143,0.47248046531927,0.481850098172112,0.955228858957621,0.429549703269663,0.00258670357387596,0.0213838412559691,0.553153989729224,0.872777240359166,0.899288431368061,0.873182911426794,0.980619780246817,0.752273289536722,0.195056610237461,0.271543664015508,0.858182516958624,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","uncultured","uncultured_bacterium","Exp1","Rhizosphere","NIP"
"1836","Zotu4017",1.19607220616782,-1.18732528466674,-1.54894825376322,-1.54981094823977,-1.57520956461391,1.96918687414553,1.58969100836034,1.82101793319154,0.363065895770162,0.513447396388321,0.513449001981337,0.513448496291519,0.513453802472849,0.726116869906311,0.72612004863127,0.726120180278102,3.29436672544147,-2.3124575039597,-3.01675190288814,-3.0184350707687,-3.06787009274744,2.71194205197245,2.1892950227127,2.50787401679719,0.000986437101230893,0.020752484589966,0.00255498831651217,0.00254083841988843,0.00215590316963015,0.00668902853168088,0.0285754038933112,0.0121459963498408,0.0271403505149473,0.256073082576793,0.0590825005159867,0.0433503940465881,0.0528845644983975,0.301582825605464,0.303650837452167,0.206247384544348,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter",NA,"Exp1","Rhizosphere","NIP"
"1837","Zotu4037",0.412019064583077,-0.679849772851919,0.0178785348342568,-0.445082280015593,-0.701529956576379,1.29143615440871,0.0228642197628712,0.485240204780719,0.153274407805553,0.21675664215874,0.216758485289524,0.216757904786076,0.216763995978156,0.306531686406829,0.30653533541155,0.306535486534944,2.6881138898659,-3.13646569757265,0.0824813608121337,-2.05336123937374,-3.23637674887243,4.21305924208668,0.0745891814794339,1.58298215409198,0.0071856883730694,0.00170997438845649,0.934263939742574,0.0400375555868699,0.00121057491917522,2.51934949852133e-05,0.940541582073272,0.113425531986919,0.10809998448938,0.0533076940516743,0.982868894871459,0.264775592361852,0.0404180700800196,0.00591853336037243,0.984256865330919,0.506065120070198,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Bacteria","Myxococcota","Polyangia","UASB-TL25","UASB-TL25","UASB-TL25","uncultured_bacterium","Exp1","Rhizosphere","NIP"
"1838","Zotu404",0.305280940076824,-0.121857628328028,-0.273944377617042,-0.095759428065808,0.556482464241702,-0.310400595019535,-1.57983945689872,-1.7193482243965,0.327412366466027,0.463025614804817,0.463027243616128,0.463026730613583,0.463032113527263,0.654809595518216,0.654812820210075,0.654812953760629,0.932405038245555,-0.263176861995843,-0.591637708998729,-0.20681187874167,1.20182261226453,-0.474031836344554,-2.41265810341325,-2.6257089364561,0.351127242019263,0.792414263808919,0.5540932169326,0.836156778812754,0.22943226258341,0.635477204802366,0.0158366672705574,0.00864687223173654,0.799359809631176,0.987784889968941,0.924751017189189,0.980619780246817,0.557533625333893,0.983604395139285,0.248644764078499,0.177551109991381,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA,"Exp1","Rhizosphere","NIP"
"1839","Zotu4048",-0.522319060659985,1.21148699925559,0.6366445316228,0.456116336902018,1.21789359673705,-1.2466720055492,-2.35865745392385,-1.62072194451118,0.398204110999794,0.563140400896956,0.563141987173414,0.563141487567451,0.563146729910858,0.796393479884416,0.796396620367143,0.79639675043017,-1.31168676121542,2.15130542459033,1.13052222374382,0.809949802974489,2.16265767348028,-1.56539705188211,-2.96166180719916,-2.03506850528428,0.189625845442241,0.0314521003891681,0.258256239409234,0.417969026457423,0.0305675188444345,0.117489839263309,0.00305983670621487,0.0418439804565531,0.637794418480842,0.334441055365722,0.688533003191447,0.785157588040849,0.251625882886531,0.783509507232771,0.104997093267193,0.344916373317984,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae",NA,NA,"Exp1","Rhizosphere","NIP"
"1840","Zotu4058",0.869451702690866,-0.985280016809971,-0.980698889683741,-0.981561584160294,-1.00696020053443,0.999613241957408,1.02144164428087,1.02171950892542,0.189000895645895,0.267281737559681,0.267283516748766,0.267282956384012,0.267288836265025,0.377985256334909,0.377988778744826,0.37798892462534,4.6002517592289,-3.68629755929348,-3.66913344157153,-3.67236877891331,-3.76731110287,2.64458262644963,2.7023067924734,2.70304086273994,4.21980625439737e-06,0.000227540287405032,0.000243374026501795,0.000240312554913583,0.000165015313563163,0.00817917348293808,0.00688601919281927,0.00687082990190086,0.000357980230581377,0.0124090721024101,0.0107719460425577,0.00889593385098283,0.010837779948858,0.301582825605464,0.168062839089886,0.160863120027873,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Bacteria","Actinobacteriota","MB-A2-108","MB-A2-108","MB-A2-108","MB-A2-108","uncultured_bacterium","Exp1","Rhizosphere","NIP"
"1841","Zotu4058",0.869451702690866,-0.985280016809971,-0.980698889683741,-0.981561584160294,-1.00696020053443,0.999613241957408,1.02144164428087,1.02171950892542,0.189000895645895,0.267281737559681,0.267283516748766,0.267282956384012,0.267288836265025,0.377985256334909,0.377988778744826,0.37798892462534,4.6002517592289,-3.68629755929348,-3.66913344157153,-3.67236877891331,-3.76731110287,2.64458262644963,2.7023067924734,2.70304086273994,4.21980625439737e-06,0.000227540287405032,0.000243374026501795,0.000240312554913583,0.000165015313563163,0.00817917348293808,0.00688601919281927,0.00687082990190086,0.000357980230581377,0.0124090721024101,0.0107719460425577,0.00889593385098283,0.010837779948858,0.301582825605464,0.168062839089886,0.160863120027873,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Bacteria","Actinobacteriota","MB-A2-108","MB-A2-108","MB-A2-108","MB-A2-108","uncultured_bacterium","Exp1","Rhizosphere","NIP"
"1842","Zotu4058",0.869451702690866,-0.985280016809971,-0.980698889683741,-0.981561584160294,-1.00696020053443,0.999613241957408,1.02144164428087,1.02171950892542,0.189000895645895,0.267281737559681,0.267283516748766,0.267282956384012,0.267288836265025,0.377985256334909,0.377988778744826,0.37798892462534,4.6002517592289,-3.68629755929348,-3.66913344157153,-3.67236877891331,-3.76731110287,2.64458262644963,2.7023067924734,2.70304086273994,4.21980625439737e-06,0.000227540287405032,0.000243374026501795,0.000240312554913583,0.000165015313563163,0.00817917348293808,0.00688601919281927,0.00687082990190086,0.000357980230581377,0.0124090721024101,0.0107719460425577,0.00889593385098283,0.010837779948858,0.301582825605464,0.168062839089886,0.160863120027873,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Bacteria","Actinobacteriota","MB-A2-108","MB-A2-108","MB-A2-108","MB-A2-108","uncultured_bacterium","Exp1","Rhizosphere","NIP"
"1843","Zotu4068",0.879589437832822,-1.18120890511068,-0.945578717797799,-1.177490472461,-1.20288908883514,2.25489340704076,0.986321472394927,1.21764839722613,0.169062934499741,0.239085089250983,0.239086902635997,0.239086331501093,0.239092324391229,0.338109016240139,0.338112606352509,0.338112755036899,5.20273376559763,-4.94053773412314,-3.95495824895694,-4.92495938629438,-5.03106526693362,6.6691312527414,2.91713900595179,3.60130867317691,1.96378102870556e-07,7.7907413346469e-07,7.65480183604653e-05,8.43778774650394e-07,4.87762053126312e-07,2.57322049492093e-11,0.00353258300692716,0.000316619388219113,2.92555476178868e-05,0.000108149654709144,0.00462926035787844,9.54788445751554e-05,8.51214462998719e-05,3.92930769574427e-08,0.115294775431331,0.0235842832102725,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriae","Acidobacteriae","Paludibaculum","metagenome","Exp1","Rhizosphere","NIP"
"1844","Zotu4068",0.879589437832822,-1.18120890511068,-0.945578717797799,-1.177490472461,-1.20288908883514,2.25489340704076,0.986321472394927,1.21764839722613,0.169062934499741,0.239085089250983,0.239086902635997,0.239086331501093,0.239092324391229,0.338109016240139,0.338112606352509,0.338112755036899,5.20273376559763,-4.94053773412314,-3.95495824895694,-4.92495938629438,-5.03106526693362,6.6691312527414,2.91713900595179,3.60130867317691,1.96378102870556e-07,7.7907413346469e-07,7.65480183604653e-05,8.43778774650394e-07,4.87762053126312e-07,2.57322049492093e-11,0.00353258300692716,0.000316619388219113,2.92555476178868e-05,0.000108149654709144,0.00462926035787844,9.54788445751554e-05,8.51214462998719e-05,3.92930769574427e-08,0.115294775431331,0.0235842832102725,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriae","Acidobacteriae","Paludibaculum","metagenome","Exp1","Rhizosphere","NIP"
"1845","Zotu4068",0.879589437832822,-1.18120890511068,-0.945578717797799,-1.177490472461,-1.20288908883514,2.25489340704076,0.986321472394927,1.21764839722613,0.169062934499741,0.239085089250983,0.239086902635997,0.239086331501093,0.239092324391229,0.338109016240139,0.338112606352509,0.338112755036899,5.20273376559763,-4.94053773412314,-3.95495824895694,-4.92495938629438,-5.03106526693362,6.6691312527414,2.91713900595179,3.60130867317691,1.96378102870556e-07,7.7907413346469e-07,7.65480183604653e-05,8.43778774650394e-07,4.87762053126312e-07,2.57322049492093e-11,0.00353258300692716,0.000316619388219113,2.92555476178868e-05,0.000108149654709144,0.00462926035787844,9.54788445751554e-05,8.51214462998719e-05,3.92930769574427e-08,0.115294775431331,0.0235842832102725,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriae","Acidobacteriae","Paludibaculum","metagenome","Exp1","Rhizosphere","NIP"
"1846","Zotu408",-0.0832883900959905,0.0226877000302588,0.197544035078487,0.600661665260304,0.861079792836574,0.19030666915261,-1.84517577360814,-2.68946351361606,0.393759510806249,0.556854779486691,0.556856368038992,0.55685586771624,0.556861117580928,0.787504258346729,0.787507403335084,0.787507533584713,-0.211520960917114,0.0407425793331115,0.354748632531853,1.078666312207,1.54630978111241,0.241657955668883,-2.34305832020606,-3.41515909235014,0.832480777763082,0.967501116360537,0.722777913868445,0.28073650843547,0.122029770868921,0.809045210547277,0.0191263931228077,0.000637447679663937,0.931110161248289,0.987784889968941,0.982868894871459,0.674828254043232,0.435444217117978,0.999245610197244,0.258460197332101,0.0360512076609938,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Pajaroellobacter",NA,"Exp1","Rhizosphere","NIP"
"1847","Zotu4135",-0.129125721827132,0.0132974077080275,0.0178785348342577,0.0170158403577044,0.990194648501563,-0.997541607078588,-0.975713204755127,-0.975435340110576,0.189000895645895,0.267281737559681,0.267283516748766,0.267282956384013,0.267288836265026,0.377985256334909,0.377988778744826,0.37798892462534,-0.683201639790411,0.0497505285225793,0.0668897770118112,0.0636622723270737,3.70458662747797,-2.6391018971246,-2.58132849338846,-2.58059238396316,0.494479436622517,0.960321190344913,0.946669451574517,0.949239146101427,0.000211735740294128,0.0083125991234267,0.00984208810418483,0.00986309622703939,0.848467855534444,0.987784889968941,0.982868894871459,0.980619780246817,0.0119748324233012,0.301582825605464,0.204474401837962,0.187675363721983,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bacteria","Acidobacteriota","Acidobacteriae","Subgroup_13","Subgroup_13","Subgroup_13","uncultured_bacterium","Exp1","Rhizosphere","NIP"
"1848","Zotu4135",-0.129125721827132,0.0132974077080275,0.0178785348342577,0.0170158403577044,0.990194648501563,-0.997541607078588,-0.975713204755127,-0.975435340110576,0.189000895645895,0.267281737559681,0.267283516748766,0.267282956384013,0.267288836265026,0.377985256334909,0.377988778744826,0.37798892462534,-0.683201639790411,0.0497505285225793,0.0668897770118112,0.0636622723270737,3.70458662747797,-2.6391018971246,-2.58132849338846,-2.58059238396316,0.494479436622517,0.960321190344913,0.946669451574517,0.949239146101427,0.000211735740294128,0.0083125991234267,0.00984208810418483,0.00986309622703939,0.848467855534444,0.987784889968941,0.982868894871459,0.980619780246817,0.0119748324233012,0.301582825605464,0.204474401837962,0.187675363721983,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bacteria","Acidobacteriota","Acidobacteriae","Subgroup_13","Subgroup_13","Subgroup_13","uncultured_bacterium","Exp1","Rhizosphere","NIP"
"1849","Zotu4135",-0.129125721827132,0.0132974077080275,0.0178785348342577,0.0170158403577044,0.990194648501563,-0.997541607078588,-0.975713204755127,-0.975435340110576,0.189000895645895,0.267281737559681,0.267283516748766,0.267282956384013,0.267288836265026,0.377985256334909,0.377988778744826,0.37798892462534,-0.683201639790411,0.0497505285225793,0.0668897770118112,0.0636622723270737,3.70458662747797,-2.6391018971246,-2.58132849338846,-2.58059238396316,0.494479436622517,0.960321190344913,0.946669451574517,0.949239146101427,0.000211735740294128,0.0083125991234267,0.00984208810418483,0.00986309622703939,0.848467855534444,0.987784889968941,0.982868894871459,0.980619780246817,0.0119748324233012,0.301582825605464,0.204474401837962,0.187675363721983,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bacteria","Acidobacteriota","Acidobacteriae","Subgroup_13","Subgroup_13","Subgroup_13","uncultured_bacterium","Exp1","Rhizosphere","NIP"
"1850","Zotu4214",0.607672492104018,-0.71911078473738,-0.714529657611151,-0.715392352087703,-0.740790968461841,0.733444009884817,0.755272412208278,0.986599337039477,0.165604747496889,0.234194453327998,0.234196273042632,0.23419569991419,0.234201713722093,0.331192583409592,0.331196186053658,0.331196335257044,3.66941468338902,-3.07057137570307,-3.05098645818792,-3.0546775724312,-3.16304674585291,2.21455445147379,2.28043813308259,2.9788956942225,0.000243106453414015,0.00213649613990151,0.00228090861709821,0.00225302594656863,0.00156127259770714,0.0267906613321289,0.0225817161431983,0.00289289237310431,0.00933895734247056,0.0598610936812771,0.0548146106259793,0.0408111852759993,0.0439553437414867,0.445878363533088,0.275159902130411,0.0953181461701194,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Bacteria","Desulfobacterota","Desulfobaccia","Desulfobaccales","Desulfobaccaceae","Desulfobacca","uncultured_bacterium","Exp1","Rhizosphere","NIP"
"1851","Zotu4266",-0.040889773722964,-0.217751652478621,-0.213170525352391,-0.214033219828944,1.67060142478811,-1.67794838336513,-1.65611998104167,-1.65584211639712,0.14600062713665,0.206469915529177,0.206471772959823,0.206471187952582,0.206477326401758,0.291983992171859,0.291987669488438,0.291987821784355,-0.280065740297767,-1.05464106923534,-1.03244391374443,-1.03662511923019,8.09096792321643,-5.74671361564749,-5.67188328172622,-5.6709286924303,0.779427068568898,0.291589513216567,0.301864209053181,0.299910601942176,5.91924434706567e-16,9.09946533431177e-09,1.41236193974751e-08,1.42025507599056e-08,0.895549385782323,0.778081584415375,0.744964278342153,0.693808609502685,5.84670673696399e-13,9.26325571032939e-06,1.15347722758172e-05,1.08436475051879e-05,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA,NA,"Exp1","Rhizosphere","NIP"
"1852","Zotu4266",-0.040889773722964,-0.217751652478621,-0.213170525352391,-0.214033219828944,1.67060142478811,-1.67794838336513,-1.65611998104167,-1.65584211639712,0.14600062713665,0.206469915529177,0.206471772959823,0.206471187952582,0.206477326401758,0.291983992171859,0.291987669488438,0.291987821784355,-0.280065740297767,-1.05464106923534,-1.03244391374443,-1.03662511923019,8.09096792321643,-5.74671361564749,-5.67188328172622,-5.6709286924303,0.779427068568898,0.291589513216567,0.301864209053181,0.299910601942176,5.91924434706567e-16,9.09946533431177e-09,1.41236193974751e-08,1.42025507599056e-08,0.895549385782323,0.778081584415375,0.744964278342153,0.693808609502685,5.84670673696399e-13,9.26325571032939e-06,1.15347722758172e-05,1.08436475051879e-05,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA,NA,"Exp1","Rhizosphere","NIP"
"1853","Zotu4266",-0.040889773722964,-0.217751652478621,-0.213170525352391,-0.214033219828944,1.67060142478811,-1.67794838336513,-1.65611998104167,-1.65584211639712,0.14600062713665,0.206469915529177,0.206471772959823,0.206471187952582,0.206477326401758,0.291983992171859,0.291987669488438,0.291987821784355,-0.280065740297767,-1.05464106923534,-1.03244391374443,-1.03662511923019,8.09096792321643,-5.74671361564749,-5.67188328172622,-5.6709286924303,0.779427068568898,0.291589513216567,0.301864209053181,0.299910601942176,5.91924434706567e-16,9.09946533431177e-09,1.41236193974751e-08,1.42025507599056e-08,0.895549385782323,0.778081584415375,0.744964278342153,0.693808609502685,5.84670673696399e-13,9.26325571032939e-06,1.15347722758172e-05,1.08436475051879e-05,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA,NA,"Exp1","Rhizosphere","NIP"
"1854","Zotu4269",-0.338234199483192,0.013297407708028,0.384082631056962,0.248064900544353,1.46855615693134,-1.10969901928566,-1.58922974922096,-1.684845908727,0.242415972430385,0.342822306071473,0.342824012041289,0.34282347473728,0.342829112644873,0.48481609037145,0.484819467820722,0.484819607697718,-1.39526367050885,0.0387880469634775,1.1203492683316,0.723593682534302,4.28363899903849,-2.28890715742426,-3.27798253722069,-3.47520166671454,0.162936343103698,0.969059374805289,0.262564954584864,0.469315220997149,1.83861144647357e-05,0.0220847473165242,0.00104551863435597,0.000510469437486417,0.5948432414672,0.987784889968941,0.694350716457919,0.828490569320978,0.00190343029068823,0.435787530369962,0.0570181055236272,0.0321437868470828,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"Bacteria","Desulfobacterota","Syntrophorhabdia","Syntrophorhabdales","Syntrophorhabdaceae","Syntrophorhabdus","uncultured_bacterium","Exp1","Rhizosphere","NIP"
"1855","Zotu4269",-0.338234199483192,0.013297407708028,0.384082631056962,0.248064900544353,1.46855615693134,-1.10969901928566,-1.58922974922096,-1.684845908727,0.242415972430385,0.342822306071473,0.342824012041289,0.34282347473728,0.342829112644873,0.48481609037145,0.484819467820722,0.484819607697718,-1.39526367050885,0.0387880469634775,1.1203492683316,0.723593682534302,4.28363899903849,-2.28890715742426,-3.27798253722069,-3.47520166671454,0.162936343103698,0.969059374805289,0.262564954584864,0.469315220997149,1.83861144647357e-05,0.0220847473165242,0.00104551863435597,0.000510469437486417,0.5948432414672,0.987784889968941,0.694350716457919,0.828490569320978,0.00190343029068823,0.435787530369962,0.0570181055236272,0.0321437868470828,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"Bacteria","Desulfobacterota","Syntrophorhabdia","Syntrophorhabdales","Syntrophorhabdaceae","Syntrophorhabdus","uncultured_bacterium","Exp1","Rhizosphere","NIP"
"1856","Zotu4273",-0.158006854350463,0.0132974077080274,0.0178785348342576,0.479113960731001,0.759145588314915,-0.766492546891939,-0.744664144568478,-1.20648440029722,0.194633126423752,0.275246944318094,0.275248714567635,0.27524815701843,0.275254007356358,0.389249800970891,0.389253305682037,0.38925345082956,-0.811818919285369,0.0483108277222507,0.064954108368286,1.74066183011326,2.75798196584323,-1.96915334312338,-1.91305798486079,-3.0994828632245,0.416895544391431,0.9614685253566,0.948210539265023,0.0817428726877604,0.00581594064136689,0.0489354848093336,0.0557406296941883,0.00193858792058478,0.83161266660446,0.987784889968941,0.982868894871459,0.389154689303851,0.09653197129747,0.59396638340158,0.411229629357943,0.0717630001147385,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured",NA,"Exp1","Rhizosphere","NIP"
"1857","Zotu4275",1.01736017954221,-1.41837434485339,-1.27863818169111,-1.64570497239036,-1.2090054683912,1.43270757000083,1.78147905666153,2.24385504167938,0.418320318134522,0.591589046184848,0.591590622698017,0.591590126167056,0.591595336244422,0.836625984889171,0.836629106042929,0.836629235305446,2.43201234900345,-2.3975669495581,-2.1613564053124,-2.7818330624498,-2.04363590163884,1.712482753199,2.12935343008509,2.68201844615216,0.0150151953719796,0.0165043645722768,0.0306678189020194,0.00540528358641137,0.0409895297963482,0.0868077402920512,0.0332250303427642,0.0073179424550606,0.171105995022484,0.229632480199241,0.282588939572519,0.0745270251598209,0.302737663840501,0.682725460048119,0.320092248160258,0.163805743623531,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","uncultured",NA,"Exp1","Rhizosphere","NIP"
"1858","Zotu428",-0.0813992741241985,0.486009063366543,0.309701447285558,-0.008441819237154,0.607923185006234,-0.420292278276687,-1.54309564160125,-1.31618177673842,0.24747907645244,0.349982635479585,0.349984335702578,0.349983800208559,0.349989419124088,0.494942351823929,0.494945717895643,0.494945857301438,-0.328913762290695,1.38866621968418,0.884900881817598,-0.0241205999595508,1.73697589637902,-0.849174205294523,-3.11770682280477,-2.65924395026671,0.742220871762378,0.164934270775488,0.376210092387497,0.980756411710395,0.0823914254971749,0.39578436425815,0.00182264012578606,0.00783162335581989,0.872777240359166,0.652050825823096,0.800101408183438,0.983397563520879,0.390109048991263,0.893470422643666,0.0795191849164377,0.170841269490528,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20",NA,"Exp1","Rhizosphere","NIP"
"1859","Zotu428",-0.0813992741241985,0.486009063366543,0.309701447285558,-0.008441819237154,0.607923185006234,-0.420292278276687,-1.54309564160125,-1.31618177673842,0.24747907645244,0.349982635479585,0.349984335702578,0.349983800208559,0.349989419124088,0.494942351823929,0.494945717895643,0.494945857301438,-0.328913762290695,1.38866621968418,0.884900881817598,-0.0241205999595508,1.73697589637902,-0.849174205294523,-3.11770682280477,-2.65924395026671,0.742220871762378,0.164934270775488,0.376210092387497,0.980756411710395,0.0823914254971749,0.39578436425815,0.00182264012578606,0.00783162335581989,0.872777240359166,0.652050825823096,0.800101408183438,0.983397563520879,0.390109048991263,0.893470422643666,0.0795191849164377,0.170841269490528,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20",NA,"Exp1","Rhizosphere","NIP"
"1860","Zotu4282",-0.0909469413323755,0.244346467894675,0.0178785348342575,0.0170158403577042,0.453715344356863,-0.692111363120536,-0.439233900610426,-0.438956035965876,0.131353837256052,0.185756130755566,0.185758017137338,0.185757423011842,0.185763657136072,0.262690143350241,0.262693877986689,0.262694032656478,-0.692381305580663,1.31541536153231,0.0962463699267375,0.0916024785540839,2.44243331204723,-2.6347062523688,-1.67203706449787,-1.67097832991088,0.488697902654073,0.188370345585871,0.923324903851512,0.927013882130826,0.0145886246506852,0.0084210124902857,0.0945170135206011,0.0947259581797954,0.848467855534444,0.663174489232365,0.982868894871459,0.980619780246817,0.161719272897252,0.301582825605464,0.490018661453682,0.478962046823008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Myxococcota","bacteriap25","bacteriap25","bacteriap25","bacteriap25","uncultured_Syntrophobacterales","Exp1","Rhizosphere","NIP"
